Health/Disease,Macroeconomics/Finance,Natural Sciences/Climate,Other,Politics/Intl Relations,Technology,date,entropy_b,entropy_c,entropy_d,entropy_human,entropy_sage,entropy_te,ifp_id,n_forecasts,n_forecasts_b,n_forecasts_c,n_forecasts_d,n_forecasts_sage,n_forecasts_te,ordinal,p_updates,stage,variance_b,variance_c,variance_d,variance_human,variance_sage,variance_te
0,1,0,0,0,0,2018-08-19,0,4.733973062,0,5.549378952,5.02269142,4.658141289,2450,270,0,118,0,158,112,1,0,0.514285714,0,0.168729973,0,0.183264747,0.172529956,0.192602532
0,0,0,0,1,0,2018-08-19,0,4.215853128,0,4.970944735,4.655318822,3.714976036,2432,370,0,146,0,199,171,0,0,0.6,0,0.357839685,0,0.387829624,0.353953526,0.417665275
0,0,0,0,1,0,2018-08-19,0,5.262728444,0,6.099616105,5.530767493,5.269164851,2468,550,0,232,0,304,246,0,0,0.733333333,0,0.520405221,0,0.569709224,0.520615055,0.622580523
0,1,0,0,0,0,2018-08-19,0,4.243320763,0,4.716895522,4.54150329,2.941924988,2459,157,0,84,0,114,43,1,0,0.55,0,0.163359091,0,0.195404446,0.181960376,0.155433734
0,0,0,1,0,0,2018-08-19,0,3.441676397,0,4.406257087,3.66012826,3.786665913,2499,89,0,36,0,44,45,0,0,0.173913043,0,0.513421454,0,0.526338752,0.523725623,0.284572297
0,0,0,0,1,0,2018-08-19,0,4.282349266,0,6.098918303,4.478203586,5.880900685,2481,469,0,81,0,97,372,0,0,0.173913043,0,0.524051798,0,0.441186427,0.503428351,0.396194777
0,0,0,0,1,0,2018-08-19,0,3.730400727,0,4.710171125,3.902422759,4.128889195,2490,118,0,46,0,54,64,0,0,0.173913043,0,0.497155949,0,0.458477986,0.481257442,0.344505422
0,0,0,0,1,0,2018-08-20,0,5.028888593,0,5.903254903,5.351024014,5.100347155,1568,457,0,198,0,271,186,0,0,0.873239437,0,0.564081583,0,0.636724773,0.542970504,0.580133018
0,0,0,0,1,0,2018-08-20,0,2.71732148,0,3.396385382,3.046434243,2.190296056,1163,31,0,16,0,22,9,0,0,0.894117647,0,0.451391036,0,0.401078966,0.413289462,0.204914573
0,0,0,0,1,0,2018-08-20,0,4.006387936,0,5.108747936,4.382369762,4.457071106,1757,242,0,85,0,126,116,0,0,0.859375,0,0.534988647,0,0.556004635,0.515012642,0.570399206
0,0,0,1,0,0,2018-08-20,0,3.517556516,0,4.303782239,3.937146059,3.124988849,1550,127,0,49,0,78,49,1,0,0.873239437,0,0.513276148,0,0.523799513,0.515304082,0.51235507
0,0,0,0,1,0,2018-08-20,0,4.098824708,0,4.354629024,4.105141777,2.998352325,1649,437,0,145,0,203,234,0,0,0.991525424,0,0.063372055,0,0.142764352,0.139977652,0.144185591
0,0,0,0,1,0,2018-08-20,0,4.791989343,0,5.443013513,5.038634979,4.353746399,1073,240,0,125,0,161,79,0,0,0.935294118,0,0.365536922,0,0.38818897,0.386181337,0.273118144
0,0,0,0,1,0,2018-08-20,0,3.456125189,0,4.206719323,3.735700137,3.380510162,1775,97,0,52,0,66,31,0,0,0.859375,0,0.557546041,0,0.730092728,0.548626767,0.440211288
0,0,0,0,1,0,2018-08-20,0,4.978603799,0,5.48607205,5.213804244,4.055205374,848,315,0,183,0,238,77,1,0,0.937853107,0,0.253427823,0,0.288335413,0.28718838,0.291205905
0,0,0,0,1,0,2018-08-20,0,4.645601117,0,5.286730152,4.897556887,4.278754597,987,236,0,124,0,160,76,0,0,0.902173913,0,0.48661684,0,0.611407374,0.480640953,0.453169634
0,0,0,0,1,0,2018-08-20,0,4.731586612,0,5.424110797,4.952921105,4.457641084,974,236,0,119,0,149,87,0,0,0.937853107,0,0.410614815,0,0.401633337,0.41356557,0.216099203
0,0,0,0,1,0,2018-08-20,0,0.609509781,0,1.562086913,1.043566881,0.691196596,1011,5,0,2,0,3,2,0,0,0.902173913,0,0.4864,0,0.432134657,0.402467235,0.1152
0,0,0,1,0,0,2018-08-20,0,2.115122131,0,2.658370939,2.440733674,1.409898657,1496,42,0,21,0,30,12,0,0,0.879194631,0,0.249275348,0,0.190031581,0.216583049,0.052657644
0,0,0,0,1,0,2018-08-20,0,4.820386813,0,5.420530327,5.109508731,4.102686381,1487,407,0,201,0,264,143,0,0,0.879194631,0,0.331830887,0,0.371482483,0.362062534,0.380429715
0,0,0,1,0,0,2018-08-20,0,1.325811352,0,1.96372226,1.843315435,0,1082,8,0,4,0,7,1,0,0,0.898305085,0,0.408411199,0,0.497264082,0.425953116,0
0,0,0,0,1,0,2018-08-20,0,3.986910259,0,4.818272914,4.273636178,4.047428798,1478,149,0,65,0,90,59,0,0,0.879194631,0,0.525395362,0,0.655373221,0.524004253,0.344842101
0,0,0,0,1,0,2018-08-20,0,3.03063211,0,3.552668483,3.383810471,1.727398458,1154,43,0,26,0,37,6,0,0,0.894117647,0,0.626836303,0,0.603772416,0.590561837,0.487026817
0,0,0,0,1,0,2018-08-20,0,5.05628415,0,5.638956657,5.328636193,4.333090414,1181,299,0,167,0,220,79,1,0,0.894117647,0,0.436760717,0,0.46078128,0.449476806,0.38982689
0,0,0,0,1,0,2018-08-20,0,3.058379453,0,4.061708129,3.374663823,3.365955699,1559,61,0,22,0,30,31,0,0,0.873239437,0,0.345551137,0,0.41644722,0.314977682,0.48899751
0,0,0,0,1,0,2018-08-20,0,4.409923152,0,5.2460174,4.672985798,4.439003501,1064,200,0,88,0,115,85,0,0,0.935294118,0,0.437852952,0,0.442494599,0.441904794,0.153004696
0,0,0,0,1,0,2018-08-20,0,4.151773853,0,4.932559855,4.383872078,4.08759636,1388,147,0,68,0,86,61,0,0,0.884615385,0,0.441737458,0,0.457479124,0.449301012,0.329788255
0,0,0,0,1,0,2018-08-20,0,5.005935074,0,5.528905319,5.237950707,4.211233407,1100,290,0,170,0,217,73,0,0,0.898305085,0,0.490573064,0,0.554645831,0.497180944,0.509408137
0,1,0,0,0,0,2018-08-20,0,3.554679342,0,3.613399107,3.58641941,1.318574206,1115,110,0,59,0,75,35,0,0,0.935294118,0,0.14048264,0,0.204820892,0.235643767,0.00756571
0,0,0,0,1,0,2018-08-20,0,5.403786435,0,5.9267762,5.658858284,4.503825988,1379,418,0,246,0,323,95,0,0,0.884615385,0,0.473938667,0,0.503875375,0.487814207,0.42094168
0,0,0,1,0,0,2018-08-20,0,4.783965872,0,5.456966545,5.038496343,4.402450428,1091,255,0,132,0,170,85,0,0,0.898305085,0,0.49135383,0,0.495301896,0.48178913,0.393135586
0,0,0,0,1,0,2018-08-20,0,4.454322798,0,5.022544575,4.668742116,3.834302992,1199,162,0,91,0,114,48,0,0,0.894117647,0,0.407745783,0,0.44325786,0.424562414,0.360888823
0,0,0,0,1,0,2018-08-20,0,5.144660461,0,5.792449861,5.418232487,4.638494078,1469,387,0,198,0,256,131,0,0,0.879194631,0,0.527799412,0,0.580108007,0.504575889,0.702479609
0,0,0,0,1,0,2018-08-20,0,5.079177548,0,5.573837696,5.379630996,3.845828714,1271,404,0,218,0,295,109,1,0,0.986394558,0,0.475947793,0,0.553145252,0.51931953,0.601206856
0,0,0,0,1,0,2018-08-20,0,4.290538704,0,4.925350975,4.625015911,3.654509201,1003,176,0,89,0,123,53,0,0,0.902173913,0,0.531493638,0,0.658491499,0.539567376,0.825237494
0,0,0,0,1,0,2018-08-20,0,2.812670404,0,3.569633834,3.131282871,2.572814143,1784,42,0,21,0,28,14,1,0,0.903508772,0,0.333516296,0,0.393799306,0.362470457,0.322268762
0,1,0,0,0,0,2018-08-20,0,3.291193139,0,3.685148922,3.492429071,1.945876011,1847,40,0,27,0,33,7,1,0,0.851239669,0,0.174001572,0,0.158027696,0.163511228,0.016384802
0,0,0,1,0,0,2018-08-20,0,2.58667315,0,3.559399743,2.784088965,3.05672516,1856,76,0,27,0,32,44,0,0,0.851239669,0,0.243805533,0,0.175276629,0.227306859,0.110313335
0,0,0,1,0,0,2018-08-20,0,4.70767348,0,5.536291951,4.997928515,4.665439625,1865,263,0,118,0,156,107,1,0,0.903508772,0,0.474899146,0,0.395525001,0.443184093,0.206088622
0,0,0,0,1,0,2018-08-20,0,4.864900231,0,5.65639885,5.136886361,4.780465783,1982,305,0,140,0,185,120,0,0,0.89,0,0.443332609,0,0.468531529,0.459294021,0.203326788
0,0,0,1,0,0,2018-08-20,0,4.724190576,0,5.485476924,5.133242047,4.305111598,2027,577,0,248,0,341,236,1,0,0.831775701,0,0.406013689,0,0.425787217,0.466356118,0.329219746
0,0,0,0,1,0,2018-08-20,0,5.23847285,0,6.185258737,5.494500463,5.494050078,1991,502,0,197,0,255,247,0,0,0.89,0,0.406657721,0,0.379998092,0.414959357,0.278112333
0,0,0,0,1,0,2018-08-20,0,3.465022778,0,4.014908006,3.652836363,2.943063636,2090,66,0,39,0,47,19,0,0,0.88172043,0,0.481818208,0,0.644825072,0.537220747,0.099155789
0,0,0,1,0,0,2018-08-20,0,3.354423369,0,4.146238789,3.622150835,3.257164818,2081,64,0,29,0,38,26,0,0,0.88172043,0,0.255493073,0,0.265061142,0.273933517,0.081992573
0,0,0,0,1,0,2018-08-20,0,3.554818203,0,4.566626001,3.90502216,3.846638702,2108,98,0,36,0,51,47,0,0,0.88172043,0,0.356863796,0,0.307820637,0.345092731,0.150073059
0,0,0,1,0,0,2018-08-20,0,4.269538273,0,5.244315298,4.516641048,4.585840202,2162,367,0,130,0,172,195,1,0,0.806451613,0,0.433357403,0,0.429337204,0.460269737,0.398742818
0,0,0,1,0,0,2018-08-20,0,5.212264217,0,6.348503584,5.518142408,5.794725152,2153,621,0,206,0,279,342,0,0,0.806451613,0,0.488761027,0,0.496548837,0.481114885,0.391913109
0,0,0,0,1,0,2018-08-20,0,4.607197942,0,5.284980634,4.822349904,4.301264051,2117,220,0,110,0,139,81,1,0,0.872093023,0,0.290270435,0,0.286534772,0.303976935,0.241593068
0,0,0,0,1,0,2018-08-20,0,5.312769452,0,6.133876426,5.559754592,5.347808439,2171,532,0,231,0,304,228,0,0,0.806451613,0,0.455102724,0,0.536984533,0.463429387,0.482655345
0,0,0,0,1,0,2018-08-20,0,3.802492221,0,4.368408875,4.03010084,3.132768855,2189,84,0,49,0,61,23,0,0,0.860759494,0,0.498056636,0,0.463326933,0.486279658,0.136711964
0,0,0,0,1,0,2018-08-20,0,3.492829609,0,4.076605014,3.733951871,2.853554941,2207,65,0,36,0,46,19,1,0,0.85,0,0.393397954,0,0.373695859,0.395553801,0.278728834
0,0,0,0,1,0,2018-08-20,0,3.753093808,0,4.382360907,3.996002053,3.262541495,2180,88,0,47,0,60,28,0,0,0.790697674,0,0.489344393,0,0.522646969,0.488757561,0.509841121
1,0,0,0,0,0,2018-08-20,0,5.105783818,0,6.191665487,5.375119178,5.626394224,2216,525,0,180,0,237,288,0,0,0.860759494,0,0.461073677,0,0.482823565,0.46501453,0.376386557
1,0,0,0,0,0,2018-08-20,0,3.987702038,0,4.768173966,4.370199946,3.747715392,2225,282,0,115,0,163,119,0,0,0.792207792,0,0.413959959,0,0.445455995,0.37081161,0.52920212
0,0,0,1,0,0,2018-08-20,0,3.372587741,0,4.327872721,3.612948294,3.662358431,2261,77,0,30,0,38,39,0,0,0.847222222,0,0.340947307,0,0.280686248,0.315406238,0.091897309
0,0,0,0,1,0,2018-08-20,0,3.333052594,0,4.024273668,3.65996912,2.991385824,2270,73,0,40,0,52,21,0,0,0.772151899,0,0.546840571,0,0.702210894,0.552862141,0.43267086
0,0,0,0,1,0,2018-08-20,0,2.174497007,0,3.012521953,2.282611149,2.436771305,2279,42,0,16,0,19,23,0,0,0.847222222,0,0.196955661,0,0.368617943,0.193516348,0.456578686
0,1,0,0,0,0,2018-08-20,0,4.816661324,0,5.732828828,5.119457096,4.953491561,2243,326,0,131,0,178,148,1,0,0.983870968,0,0.384261249,0,0.374334682,0.389043952,0.351372005
0,0,0,0,1,0,2018-08-20,0,5.073621307,0,6.044133841,5.451607268,5.264584724,2342,751,0,278,0,381,370,0,0,0.830769231,0,0.465156718,0,0.520978341,0.448743557,0.58417948
0,0,0,0,1,0,2018-08-20,0,4.97220251,0,6.068260957,5.282258082,5.516832717,2313,530,0,189,0,257,273,0,0,0.830769231,0,0.502372669,0,0.617150134,0.493126984,0.52589339
0,0,0,1,0,0,2018-08-20,0,2.983692088,0,3.488514175,3.19123139,2.154983097,2333,60,0,32,0,40,20,1,0,0.830769231,0,0.592257659,0,0.593063893,0.617051932,0.494553096
0,0,0,0,1,0,2018-08-20,0,4.154630635,0,5.280254763,4.584293551,4.657541422,2323,228,0,76,0,117,111,0,0,0.75,0,0.460646515,0,0.601638538,0.476608597,0.44223648
0,0,0,0,1,0,2018-08-20,0,4.120941154,0,4.849821544,4.30303268,3.990403998,2288,171,0,71,0,87,84,1,0,0.830769231,0,0.258405505,0,0.314220177,0.27887481,0.322226736
0,0,0,1,0,0,2018-08-20,0,3.476251118,0,4.429246451,3.860002823,3.621300443,2351,94,0,37,0,54,40,0,0,0.689655172,0,0.554803309,0,0.583107314,0.533604486,0.505502495
0,0,0,0,1,0,2018-08-20,0,4.56134328,0,5.487011171,4.830559451,4.79793374,2360,383,0,158,0,201,182,1,0,0.784313725,0,0.281283293,0,0.368127941,0.303067233,0.408303607
0,1,0,0,0,0,2018-08-20,0,3.566013219,0,4.249958113,3.854553599,3.130970831,2405,72,0,36,0,48,24,1,0,0.76744186,0,0.179409164,0,0.209481673,0.174479549,0.265646326
0,0,0,0,1,0,2018-08-20,0,3.600305588,0,4.117590264,3.849414014,2.679521957,2396,111,0,54,0,70,41,0,0,0.75,0,0.432329705,0,0.406551167,0.40803233,0.355867301
0,0,0,0,1,0,2018-08-20,0,4.861246306,0,5.431302647,5.140902338,4.339207932,2387,586,0,233,0,307,279,0,0,0.75,0,0.342881818,0,0.281810372,0.342717579,0.105350338
0,1,0,0,0,0,2018-08-20,0,3.758335603,0,4.494955672,3.94019924,3.650534879,2414,111,0,50,0,62,49,1,0,0.702702703,0,0.440645729,0,0.414762812,0.438862345,0.365126233
0,1,0,0,0,0,2018-08-20,0,3.099060826,0,3.843990002,3.365166113,2.903455912,2423,49,0,23,0,30,19,1,0,0.764705882,0,0.233119967,0,0.245317427,0.234434589,0.186730527
0,1,0,0,0,0,2018-08-20,0,3.949664599,0,4.788027988,4.258167198,3.908939492,2450,125,0,53,0,73,52,1,0,0.542857143,0,0.109712409,0,0.140775771,0.138360388,0.124473503
0,0,0,0,1,0,2018-08-20,0,3.738646274,0,4.512984472,4.216649449,3.176906044,2432,226,0,88,0,122,104,0,0,0.633333333,0,0.363989339,0,0.408135955,0.378793545,0.425620863
0,0,0,0,1,0,2018-08-20,0,5.399620404,0,6.383974428,5.671175097,5.71187516,2468,755,0,266,0,351,404,0,0,0.8,0,0.526234271,0,0.592285035,0.527542993,0.643198723
0,1,0,0,0,0,2018-08-20,0,4.315027547,0,4.824838236,4.633920475,3.115047154,2459,175,0,93,0,127,48,1,0,0.6,0,0.167087456,0,0.192294607,0.181645384,0.160176929
0,0,0,1,0,0,2018-08-20,0,4.437006884,0,6.043068225,4.72632695,5.741526887,2499,444,0,96,0,128,316,0,0,0.217391304,0,0.521671635,0,0.45244469,0.53457457,0.261203135
0,0,0,0,1,0,2018-08-20,0,4.723408421,0,6.27196878,4.97739294,5.955924233,2481,558,0,124,0,158,400,0,0,0.217391304,0,0.487727067,0,0.442742029,0.477786132,0.385913504
0,0,0,0,1,0,2018-08-20,0,4.715120668,0,5.59980724,4.965871041,4.849381101,2490,298,0,120,0,153,145,0,0,0.217391304,0,0.45218809,0,0.536448091,0.436449101,0.618768312
0,0,0,0,1,0,2018-08-21,0,5.091961006,0,5.951169582,5.408008521,5.133214082,1568,480,0,210,0,288,192,0,0,0.88028169,0,0.565633748,0,0.635813069,0.548851734,0.577232528
0,0,0,0,1,0,2018-08-21,0,4.269252489,0,5.09440189,4.576450044,4.203871436,1163,173,0,78,0,105,68,0,0,0.9,0,0.479990271,0,0.453825176,0.463089667,0.288937156
0,0,0,0,1,0,2018-08-21,0,4.006387936,0,5.108747936,4.382369762,4.457071106,1757,242,0,85,0,126,116,0,0,0.8671875,0,0.534988647,0,0.556004635,0.515012642,0.570399206
0,0,0,1,0,0,2018-08-21,0,3.517556516,0,4.303782239,3.937146059,3.124988849,1550,127,0,49,0,78,49,1,0,0.88028169,0,0.513276148,0,0.523799513,0.515304082,0.51235507
0,0,0,0,1,0,2018-08-21,0,2.689572042,0,3.480832063,3.095274961,2.350899786,1073,34,0,15,0,23,11,0,0,0.941176471,0,0.28899476,0,0.420846173,0.376738834,0.457741635
0,0,0,0,1,0,2018-08-21,0,3.471400703,0,4.212274971,3.74730903,3.380510162,1775,98,0,53,0,67,31,0,0,0.8671875,0,0.554652116,0,0.730266249,0.546641628,0.440211288
0,0,0,0,1,0,2018-08-21,0,3.612895225,0,4.109804472,3.88750398,2.503587711,848,73,0,45,0,60,13,1,0,0.943502825,0,0.220955284,0,0.225845197,0.230646825,0.176097119
0,0,0,0,1,0,2018-08-21,0,4.645601117,0,5.291458365,4.897556887,4.29251561,987,237,0,124,0,160,77,0,0,0.907608696,0,0.48661684,0,0.611763526,0.480640953,0.450451331
0,0,0,0,1,0,2018-08-21,0,4.731586612,0,5.437075548,4.952921105,4.491757556,974,239,0,119,0,149,90,0,0,0.943502825,0,0.410614815,0,0.400957508,0.41356557,0.213668516
0,0,0,0,1,0,2018-08-21,0,0.609509781,0,1.562086913,1.043566881,0.691196596,1011,5,0,2,0,3,2,0,0,0.907608696,0,0.4864,0,0.432134657,0.402467235,0.1152
0,0,0,1,0,0,2018-08-21,0,2.115122131,0,2.658370939,2.440733674,1.409898657,1496,42,0,21,0,30,12,0,0,0.88590604,0,0.249275348,0,0.190031581,0.216583049,0.052657644
0,0,0,0,1,0,2018-08-21,0,4.820386813,0,5.420530327,5.109508731,4.102686381,1487,407,0,201,0,264,143,0,0,0.88590604,0,0.331830887,0,0.371482483,0.362062534,0.380429715
0,0,0,1,0,0,2018-08-21,0,1.325811352,0,1.96372226,1.843315435,0,1082,8,0,4,0,7,1,0,0,0.903954802,0,0.408411199,0,0.497264082,0.425953116,0
0,0,0,0,1,0,2018-08-21,0,3.275663619,0,4.301186485,3.574575371,3.708476168,1478,85,0,31,0,44,41,0,0,0.88590604,0,0.524621815,0,0.626793454,0.534043581,0.177314284
0,0,0,0,1,0,2018-08-21,0,3.805167529,0,4.558906407,4.088698532,3.620906496,1154,116,0,57,0,76,40,0,0,0.9,0,0.598862661,0,0.630573114,0.585135846,0.489816376
0,0,0,0,1,0,2018-08-21,0,5.210168731,0,5.772699161,5.463106352,4.465259117,1181,344,0,196,0,253,91,1,0,0.9,0,0.447285767,0,0.474510608,0.456937364,0.433968504
0,0,0,0,1,0,2018-08-21,0,3.102994981,0,4.094623047,3.407328484,3.399169051,1559,63,0,23,0,31,32,0,0,0.88028169,0,0.342906562,0,0.412723939,0.314404731,0.4828616
0,0,0,0,1,0,2018-08-21,0,3.724877963,0,4.528008921,4.000628348,3.659189061,1064,96,0,43,0,57,39,0,0,0.941176471,0,0.367190612,0,0.399486011,0.382887402,0.167425322
0,0,0,0,1,0,2018-08-21,0,4.151773853,0,4.939539444,4.383872078,4.104153961,1388,148,0,68,0,86,62,0,0,0.891025641,0,0.441737458,0,0.45761193,0.449301012,0.32832769
0,0,0,0,1,0,2018-08-21,0,5.005935074,0,5.528905319,5.237950707,4.211233407,1100,290,0,170,0,217,73,0,0,0.903954802,0,0.490573064,0,0.554645831,0.497180944,0.509408137
0,1,0,0,0,0,2018-08-21,0,3.802051771,0,3.844858795,3.940794615,1.02025037,1115,164,0,87,0,111,53,0,0,0.941176471,0,0.168915615,0,0.277470497,0.22969736,0.35375379
0,0,0,0,1,0,2018-08-21,0,5.403786435,0,5.9267762,5.658858284,4.503825988,1379,418,0,246,0,323,95,0,0,0.891025641,0,0.473938667,0,0.503875375,0.487814207,0.42094168
0,0,0,1,0,0,2018-08-21,0,3.278703737,0,3.725804319,3.554142554,1.900486151,1091,47,0,30,0,40,7,0,0,0.903954802,0,0.561890412,0,0.565789465,0.556667038,0.4562698
0,0,0,0,1,0,2018-08-21,0,4.919660006,0,5.480918318,5.163740159,4.201018719,1199,258,0,146,0,188,70,0,0,0.9,0,0.422846663,0,0.45617632,0.433771761,0.407757495
0,0,0,0,1,0,2018-08-21,0,5.168511005,0,5.830329514,5.443884295,4.703004289,1469,401,0,203,0,263,138,0,0,0.88590604,0,0.529773246,0,0.578297935,0.506852887,0.690657132
0,0,0,0,1,0,2018-08-21,0,5.076634129,0,5.572599254,5.378029973,3.846176098,1271,408,0,219,0,297,111,1,0,0.993197279,0,0.477597143,0,0.554304054,0.521245074,0.598980664
0,0,0,0,1,0,2018-08-21,0,4.290538704,0,4.925350975,4.625015911,3.654509201,1003,176,0,89,0,123,53,0,0,0.907608696,0,0.531493638,0,0.658491499,0.539567376,0.825237494
0,0,0,0,1,0,2018-08-21,0,2.842698829,0,3.607914096,3.152044528,2.639023869,1784,44,0,22,0,29,15,1,0,0.912280702,0,0.33787928,0,0.396313897,0.367580597,0.326366443
0,1,0,0,0,0,2018-08-21,0,4.383025986,0,5.003123148,4.604911618,3.891661608,1847,150,0,81,0,101,49,1,0,0.859504132,0,0.250619017,0,0.210383119,0.238797573,0.034931852
0,0,0,1,0,0,2018-08-21,0,2.58667315,0,3.559399743,2.784088965,3.05672516,1856,76,0,27,0,32,44,0,0,0.859504132,0,0.243805533,0,0.175276629,0.227306859,0.110313335
0,0,0,1,0,0,2018-08-21,0,4.46996251,0,5.347595946,4.777916302,4.517305784,1865,216,0,92,0,124,92,1,0,0.912280702,0,0.443565766,0,0.354957846,0.410426833,0.169509918
0,0,0,0,1,0,2018-08-21,0,4.872414529,0,5.67995166,5.14843981,4.821402226,1982,312,0,141,0,187,125,0,0,0.9,0,0.442959134,0,0.467876476,0.457748857,0.202395572
0,0,0,1,0,0,2018-08-21,0,1.646377535,0,2.794364676,2.450644173,1.769142638,2027,41,0,17,0,26,15,1,0,0.841121495,0,0.438542237,0,0.479554062,0.556753662,0.232932635
0,0,0,0,1,0,2018-08-21,0,5.078360824,0,5.951247976,5.343133685,5.170326427,1991,395,0,166,0,217,178,0,0,0.9,0,0.367108651,0,0.35376857,0.379682342,0.243554466
0,0,0,0,1,0,2018-08-21,0,3.465022778,0,4.060788816,3.674200639,3.043215251,2090,69,0,39,0,48,21,0,0,0.892473118,0,0.481818208,0,0.649254341,0.534233778,0.096883991
0,0,0,1,0,0,2018-08-21,0,4.7089853,0,5.752653891,5.058392343,5.073036806,2081,335,0,120,0,172,163,0,0,0.892473118,0,0.466939493,0,0.469007754,0.487098108,0.296207406
0,0,0,0,1,0,2018-08-21,0,3.583003374,0,4.596979705,3.96346652,3.846638702,2108,101,0,37,0,54,47,0,0,0.892473118,0,0.352059227,0,0.305753691,0.336356285,0.150073059
0,0,0,1,0,0,2018-08-21,0,4.269538273,0,5.244315298,4.516641048,4.585840202,2162,367,0,130,0,172,195,1,0,0.817204301,0,0.433357403,0,0.429337204,0.460269737,0.398742818
0,0,0,1,0,0,2018-08-21,0,4.792661285,0,5.690622971,5.122745014,4.872297103,2153,320,0,133,0,185,135,0,0,0.817204301,0,0.488176129,0,0.482526937,0.477559229,0.364930205
0,0,0,0,1,0,2018-08-21,0,4.607197942,0,5.284980634,4.822349904,4.301264051,2117,220,0,110,0,139,81,1,0,0.88372093,0,0.290270435,0,0.286534772,0.303976935,0.241593068
0,0,0,0,1,0,2018-08-21,0,5.312769452,0,6.135800865,5.559754592,5.352403435,2171,533,0,231,0,304,229,0,0,0.817204301,0,0.455102724,0,0.537645493,0.463429387,0.482825235
0,0,0,0,1,0,2018-08-21,0,5.111124201,0,6.222971929,5.395761273,5.656204683,2189,523,0,178,0,235,288,0,0,0.873417722,0,0.451150333,0,0.384832443,0.437506486,0.198193921
0,0,0,0,1,0,2018-08-21,0,5.684991469,0,6.622584396,5.965851041,5.89164875,2207,812,0,320,0,424,388,1,0,0.8625,0,0.364206358,0,0.34785859,0.367554828,0.32478544
0,0,0,0,1,0,2018-08-21,0,3.77588266,0,4.417945936,4.013944366,3.335912144,2180,91,0,48,0,61,30,0,0,0.802325581,0,0.484518466,0,0.520659857,0.484922785,0.498413156
1,0,0,0,0,0,2018-08-21,0,5.038354851,0,6.097257686,5.302951987,5.515604924,2216,478,0,168,0,220,258,0,0,0.873417722,0,0.456464545,0,0.486601922,0.460478576,0.381150665
1,0,0,0,0,0,2018-08-21,0,4.83017824,0,5.678299067,5.179025642,4.771314362,2225,729,0,253,0,354,375,0,0,0.805194805,0,0.348974396,0,0.357696075,0.324484866,0.385656955
0,0,0,1,0,0,2018-08-21,0,3.372587741,0,4.340761464,3.639423128,3.662358431,2261,78,0,30,0,39,39,0,0,0.861111111,0,0.340947307,0,0.280751247,0.311973291,0.091897309
0,0,0,0,1,0,2018-08-21,0,3.333052594,0,4.038097127,3.682559987,2.991385824,2270,74,0,40,0,53,21,0,0,0.784810127,0,0.546840571,0,0.699673732,0.54819139,0.43267086
0,0,0,0,1,0,2018-08-21,0,2.174497007,0,3.012521953,2.282611149,2.436771305,2279,42,0,16,0,19,23,0,0,0.861111111,0,0.196955661,0,0.368617943,0.193516348,0.456578686
0,0,0,0,1,0,2018-08-21,0,5.074152139,0,6.047248778,5.451653703,5.269659076,2342,753,0,279,0,382,371,0,0,0.846153846,0,0.472806247,0,0.523488323,0.454461029,0.584303865
0,0,0,0,1,0,2018-08-21,0,4.971933912,0,6.074821865,5.281932993,5.528308799,2313,533,0,189,0,257,276,0,0,0.846153846,0,0.505334047,0,0.619254722,0.495453444,0.526748735
0,0,0,1,0,0,2018-08-21,0,3.008007693,0,3.503397638,3.210480162,2.155137211,2333,63,0,34,0,42,21,1,0,0.846153846,0,0.586588926,0,0.58682024,0.612197046,0.487470696
0,0,0,0,1,0,2018-08-21,0,4.154630635,0,5.280254763,4.584293551,4.657541422,2323,228,0,76,0,117,111,0,0,0.763888889,0,0.460646515,0,0.601638538,0.476608597,0.44223648
0,0,0,0,1,0,2018-08-21,0,4.175960271,0,4.878876803,4.349101037,3.996017705,2288,177,0,75,0,91,86,1,0,0.846153846,0,0.260326307,0,0.315553952,0.27949864,0.322310747
0,0,0,1,0,0,2018-08-21,0,2.631690669,0,3.603120268,3.063716032,2.771885655,2351,41,0,16,0,25,16,0,0,0.706896552,0,0.552909235,0,0.579667356,0.549094543,0.071337998
0,0,0,0,1,0,2018-08-21,0,4.570531557,0,5.493984353,4.83929524,4.803331097,2360,386,0,159,0,203,183,1,0,0.803921569,0,0.280402497,0,0.367294639,0.302163423,0.407655163
0,1,0,0,0,0,2018-08-21,0,5.270836073,0,6.166540595,5.547749562,5.393277794,2405,492,0,199,0,264,228,1,0,0.790697674,0,0.221083448,0,0.252421643,0.23378491,0.27196638
0,0,0,0,1,0,2018-08-21,0,3.648828094,0,4.147223242,3.887734942,2.680263203,2396,114,0,56,0,72,42,0,0,0.772727273,0,0.426999301,0,0.404638117,0.404653958,0.352897326
0,0,0,0,1,0,2018-08-21,0,4.862775571,0,5.432266053,5.142060688,4.339207932,2387,588,0,235,0,309,279,0,0,0.772727273,0,0.342256896,0,0.28147362,0.342246519,0.105350338
0,1,0,0,0,0,2018-08-21,0,1.837680812,0,2.818184969,2.342848277,1.862700732,2414,21,0,7,0,13,8,1,0,0.72972973,0,0.203362293,0,0.279621629,0.299329309,0.233616272
